countystate_name,population,median_household_income,people_below_poverty,employed_population,unemployed_population,bachelors_degree,median_home_value,state,county,poverty_rate,employment_rate,unemployment_rate,education_rate
"Marshall County, Kentucky",31728.0,63611.0,4148.0,14365.0,534.0,2887.0,173700.0,21,157,13.073625819465457,96.41586683670045,3.58413316329955,9.099218356026222
"Martin County, Kentucky",11181.0,46185.0,2862.0,3047.0,181.0,545.0,84900.0,21,159,25.596994902066005,94.39281288723667,5.607187112763321,4.8743403988909755
"Mason County, Kentucky",16995.0,51473.0,3073.0,7534.0,365.0,1362.0,157500.0,21,161,18.08178876140041,95.37916191923028,4.620838080769718,8.014121800529567
"Meade County, Kentucky",30032.0,70163.0,4091.0,14302.0,536.0,2471.0,195000.0,21,163,13.622136387852956,96.38765332255021,3.612346677449791,8.227890250399573
"Menifee County, Kentucky",6203.0,44672.0,1730.0,2386.0,117.0,327.0,111500.0,21,165,27.889730775431243,95.32560926887734,4.674390731122653,5.2716427535063675
"Mercer County, Kentucky",22824.0,63115.0,2557.0,10536.0,301.0,2162.0,189700.0,21,167,11.203119523308798,97.22247854572299,2.777521454277014,9.47248510339993
"Metcalfe County, Kentucky",10372.0,48572.0,2634.0,4458.0,240.0,510.0,103100.0,21,169,25.395295025067487,94.89144316730524,5.108556832694764,4.917084458156575
"Monroe County, Kentucky",11318.0,49430.0,2484.0,5158.0,215.0,454.0,116300.0,21,171,21.947340519526417,95.99851107388795,4.001488926112041,4.011309418625199
"Montgomery County, Kentucky",28271.0,57468.0,4229.0,12887.0,527.0,2264.0,163800.0,21,173,14.958791694669449,96.07126882361712,3.928731176382884,8.008206289130204
"Morgan County, Kentucky",13938.0,47493.0,2224.0,4542.0,179.0,917.0,106000.0,21,175,15.956378246520304,96.20843041728448,3.791569582715527,6.579136174487014
"Muhlenberg County, Kentucky",30712.0,52672.0,5250.0,12872.0,523.0,1553.0,121300.0,21,177,17.09429538942433,96.09555804404629,3.9044419559537142,5.056655379004949
"Nelson County, Kentucky",47102.0,67888.0,4512.0,23052.0,705.0,4613.0,224100.0,21,179,9.579211073839753,97.03245359262533,2.9675464073746682,9.793639335909303
"Nicholas County, Kentucky",7655.0,53616.0,1396.0,3253.0,233.0,288.0,119600.0,21,181,18.23644676681907,93.31612162937463,6.683878370625358,3.7622468974526453
"Ohio County, Kentucky",23704.0,54369.0,3023.0,10214.0,530.0,1246.0,113400.0,21,183,12.75312183597705,95.06701414743112,4.9329858525688755,5.2564967937900775
"Oldham County, Kentucky",68600.0,121491.0,2561.0,34465.0,1153.0,12008.0,375000.0,21,185,3.733236151603499,96.76287270481218,3.2371272951878263,17.504373177842567
"Owen County, Kentucky",11270.0,59706.0,1913.0,5351.0,280.0,1009.0,165000.0,21,187,16.97426796805679,95.02752619428165,4.972473805718345,8.952972493345165
"Owsley County, Kentucky",4021.0,31064.0,960.0,1388.0,157.0,201.0,79900.0,21,189,23.874658045262372,89.83818770226537,10.161812297734627,4.998756528226809
"Pendleton County, Kentucky",14683.0,66601.0,2061.0,7064.0,345.0,1123.0,160800.0,21,191,14.036641013416876,95.34350114725333,4.656498852746659,7.648300755976299
"Perry County, Kentucky",27847.0,45261.0,6894.0,10575.0,620.0,1211.0,90700.0,21,193,24.756706287930477,94.46181330951318,5.538186690486825,4.348762882895824
"Pike County, Kentucky",57466.0,42179.0,14081.0,20430.0,1258.0,3609.0,104200.0,21,195,24.50318449169944,94.19955735890815,5.8004426410918475,6.2802352695506904
"Powell County, Kentucky",13057.0,39811.0,2755.0,5274.0,375.0,924.0,142400.0,21,197,21.09979321436777,93.36165693043016,6.638343069569835,7.0766638584667225
"Pulaski County, Kentucky",65503.0,50943.0,13006.0,28195.0,1477.0,4530.0,156300.0,21,199,19.855579133780132,95.0222431922351,4.977756807764896,6.9157137841014915
"Robertson County, Kentucky",2239.0,52337.0,573.0,760.0,65.0,144.0,123400.0,21,201,25.591782045556048,92.12121212121212,7.878787878787878,6.431442608307281
"Rockcastle County, Kentucky",16144.0,48367.0,3824.0,6357.0,385.0,675.0,119300.0,21,203,23.68681863230922,94.28952832987244,5.710471670127559,4.181119920713578
"Rowan County, Kentucky",24525.0,53657.0,5308.0,11711.0,508.0,1805.0,155900.0,21,205,21.643221202854228,95.84254030608069,4.157459693919306,7.359836901121304
"Russell County, Kentucky",18117.0,50520.0,4142.0,7665.0,462.0,1029.0,148200.0,21,207,22.862504829717945,94.31524547803618,5.684754521963824,5.679748302699123
"Scott County, Kentucky",58269.0,83660.0,5933.0,30522.0,1207.0,8138.0,264200.0,21,209,10.18208652971563,96.19590910523496,3.8040908947650416,13.966259932382572
"Shelby County, Kentucky",48599.0,82671.0,4066.0,25110.0,715.0,6646.0,277500.0,21,211,8.36642729274265,97.23136495643756,2.7686350435624396,13.67517850161526
"Simpson County, Kentucky",19786.0,57392.0,2914.0,9369.0,370.0,1401.0,195700.0,21,213,14.72758516122511,96.20084197556217,3.799158024437827,7.080764176690589
"Spencer County, Kentucky",19875.0,98333.0,1450.0,10242.0,602.0,1912.0,297600.0,21,215,7.29559748427673,94.44854297307266,5.551457026927333,9.620125786163522
"Taylor County, Kentucky",26205.0,61871.0,4156.0,12929.0,652.0,2382.0,163700.0,21,217,15.859568784583095,95.19917531845962,4.800824681540387,9.089868345735546
"Todd County, Kentucky",12330.0,57759.0,2618.0,5313.0,182.0,770.0,157400.0,21,219,21.232765612327658,96.68789808917198,3.3121019108280256,6.244931062449311
"Trigg County, Kentucky",14211.0,54630.0,2888.0,5829.0,240.0,1150.0,192000.0,21,221,20.322285553444512,96.04547701433515,3.9545229856648545,8.092322848497641
"Trimble County, Kentucky",8531.0,67813.0,1107.0,3982.0,311.0,531.0,172700.0,21,223,12.976204430899074,92.7556487304915,7.244351269508502,6.224358222951588
"Union County, Kentucky",13379.0,60989.0,2281.0,5774.0,177.0,726.0,109000.0,21,225,17.049106809178564,97.02570996471181,2.974290035288187,5.426414530233949
"Warren County, Kentucky",137549.0,64801.0,22098.0,72555.0,3297.0,17406.0,242600.0,21,227,16.06554755032752,95.65337763012181,4.346622369878183,12.654399523079048
"Washington County, Kentucky",12091.0,59762.0,1489.0,5879.0,245.0,972.0,168300.0,21,229,12.31494500041353,95.99934683213586,4.000653167864141,8.039037300471424
"Wayne County, Kentucky",19592.0,41933.0,4690.0,7534.0,372.0,1090.0,121700.0,21,231,23.93834218048183,95.29471287629649,4.705287123703517,5.563495304205798
"Webster County, Kentucky",12873.0,58786.0,1746.0,5669.0,308.0,710.0,97600.0,21,233,13.563271964577023,94.8469131671407,5.153086832859294,5.515419871047929
"Whitley County, Kentucky",36755.0,41719.0,8772.0,14318.0,742.0,2195.0,120600.0,21,235,23.866140661134537,95.0730411686587,4.9269588313413015,5.971976601822881
"Wolfe County, Kentucky",6484.0,29052.0,2404.0,1784.0,282.0,136.0,66400.0,21,237,37.07587908698334,86.35043562439496,13.649564375605033,2.0974706971005554
"Woodford County, Kentucky",27017.0,80006.0,2656.0,14167.0,499.0,4447.0,270400.0,21,239,9.830847244327645,96.59757261693713,3.402427383062866,16.460006662471777
"Acadia Parish, Louisiana",57218.0,45266.0,13750.0,24504.0,1913.0,3666.0,146900.0,22,1,24.03089936733196,92.75845099746375,7.241549002536246,6.407074696773743
"Allen Parish, Louisiana",22552.0,51138.0,3849.0,8734.0,1200.0,1223.0,110800.0,22,3,17.06722241929762,87.92027380712703,12.079726192872961,5.423022348350479
"Ascension Parish, Louisiana",128593.0,92266.0,13182.0,66510.0,3009.0,15836.0,265300.0,22,5,10.250946785594861,95.67168687696889,4.328313123031114,12.314822735296634
"Assumption Parish, Louisiana",20720.0,52546.0,2861.0,9454.0,462.0,1322.0,141200.0,22,7,13.807915057915057,95.34086325131102,4.659136748688987,6.380308880308879
"Avoyelles Parish, Louisiana",39176.0,39439.0,9875.0,15201.0,1027.0,1789.0,120200.0,22,9,25.206759240351236,93.67143209267932,6.3285679073206795,4.5665713702266695
"Beauregard Parish, Louisiana",36646.0,64995.0,5040.0,15528.0,1158.0,2910.0,164500.0,22,11,13.753206352671507,93.06005034160374,6.9399496583962605,7.940839382197239
"Bienville Parish, Louisiana",12769.0,34992.0,4002.0,4662.0,294.0,880.0,93600.0,22,13,31.341530268619312,94.0677966101695,5.932203389830509,6.8916908136894035
"Bossier Parish, Louisiana",129134.0,66336.0,20762.0,57201.0,3195.0,14380.0,215100.0,22,15,16.077872597456906,94.7099145638784,5.290085436121598,11.13571948518593
"Caddo Parish, Louisiana",232973.0,50067.0,50837.0,103862.0,8678.0,23675.0,175900.0,22,17,21.820983547449703,92.28896392393816,7.711036076061845,10.162121790937146
"Calcasieu Parish, Louisiana",208668.0,67849.0,36643.0,97109.0,5373.0,22612.0,208500.0,22,19,17.560430923764063,94.75712808102887,5.242871918971137,10.836352483370714
"Caldwell Parish, Louisiana",9563.0,44957.0,2351.0,3818.0,377.0,564.0,106000.0,22,21,24.584335459583812,91.01311084624552,8.98688915375447,5.897730837603262
"Cameron Parish, Louisiana",5222.0,72500.0,327.0,2252.0,21.0,318.0,183300.0,22,23,6.261968594408272,99.076110866696,0.9238891333040036,6.089620834929145
"Catahoula Parish, Louisiana",8738.0,47753.0,2117.0,3012.0,191.0,618.0,88000.0,22,25,24.227512016479743,94.03684046206682,5.963159537933187,7.072556649118791
"Claiborne Parish, Louisiana",14019.0,31784.0,4223.0,4201.0,204.0,743.0,82400.0,22,27,30.123403951779725,95.3688989784336,4.631101021566402,5.299950067765176
"Concordia Parish, Louisiana",18325.0,37349.0,5926.0,6239.0,732.0,1322.0,102400.0,22,29,32.33833560709413,89.49935446851241,10.500645531487592,7.214188267394269
"De Soto Parish, Louisiana",26897.0,46077.0,5815.0,10806.0,664.0,1776.0,150700.0,22,31,21.61951146968063,94.21098517872711,5.789014821272886,6.602966873629029
"East Baton Rouge Parish, Louisiana",452821.0,63075.0,81374.0,231321.0,17535.0,64592.0,241800.0,22,33,17.970456317176104,92.95375638923716,7.0462436107628506,14.264356114226151
"East Carroll Parish, Louisiana",7195.0,28321.0,1941.0,2179.0,275.0,444.0,87400.0,22,35,26.977067407922167,88.79380603096985,11.206193969030155,6.170952050034746
"East Feliciana Parish, Louisiana",19378.0,72899.0,2248.0,7345.0,441.0,1636.0,213700.0,22,37,11.600784394674372,94.33598767017725,5.664012329822759,8.442563732067294
"Evangeline Parish, Louisiana",32162.0,42273.0,7022.0,13261.0,1448.0,1975.0,118500.0,22,39,21.83321932715627,90.1556869943572,9.844313005642803,6.140787264473603
"Franklin Parish, Louisiana",19590.0,44103.0,4765.0,7611.0,743.0,1416.0,117200.0,22,41,24.323634507401735,91.10605697869283,8.893943021307159,7.228177641653905
"Grant Parish, Louisiana",22123.0,61112.0,3033.0,8244.0,373.0,1506.0,135900.0,22,43,13.709713872440446,95.67134733666009,4.328652663339909,6.807395018758758
"Iberia Parish, Louisiana",69194.0,57811.0,15483.0,30195.0,1849.0,4781.0,156000.0,22,45,22.376217591120618,94.22980901260767,5.770190987392335,6.909558632251351
"Iberville Parish, Louisiana",29950.0,57459.0,4208.0,12818.0,787.0,2380.0,177100.0,22,47,14.050083472454089,94.21536199926499,5.784638000735024,7.946577629382304
"Jackson Parish, Louisiana",14939.0,43345.0,3426.0,5332.0,307.0,983.0,107400.0,22,49,22.933261931856215,94.55577230005319,5.444227699946799,6.580092375661022
"Jefferson Parish, Louisiana",432484.0,65246.0,69819.0,218229.0,12843.0,57636.0,243500.0,22,51,16.14371861155557,94.44199210635647,5.5580078936435395,13.32673578675743
"Jefferson Davis Parish, Louisiana",32083.0,56500.0,5586.0,13986.0,652.0,1995.0,145000.0,22,53,17.411089985350497,95.54583959557317,4.454160404426834,6.218246423339463
"Lafayette Parish, Louisiana",245075.0,67660.0,41954.0,124487.0,6258.0,40252.0,234200.0,22,55,17.11884117107008,95.21358369344908,4.78641630655092,16.424359889829642
"Lafourche Parish, Louisiana",96670.0,63439.0,16947.0,44226.0,2411.0,9020.0,190800.0,22,57,17.530774800868937,94.83028496687179,5.1697150331282025,9.330712734043653
"LaSalle Parish, Louisiana",14804.0,67077.0,2126.0,6649.0,508.0,1294.0,137200.0,22,59,14.360983517968117,92.90205393321223,7.0979460667877605,8.740880843015402
"Lincoln Parish, Louisiana",48160.0,38035.0,13415.0,21560.0,891.0,5189.0,195500.0,22,61,27.855066445182725,96.03135717785399,3.968642822146007,10.774501661129568
"Livingston Parish, Louisiana",145583.0,78617.0,18935.0,68443.0,2810.0,13790.0,218900.0,22,63,13.006326288096826,96.05630640113398,3.9436935988660125,9.472259810554803
"Madison Parish, Louisiana",9757.0,37267.0,3083.0,3105.0,159.0,631.0,90600.0,22,65,31.597827200983907,95.12867647058823,4.8713235294117645,6.467151788459567
"Morehouse Parish, Louisiana",24967.0,36981.0,7368.0,10210.0,1008.0,1397.0,108700.0,22,67,29.510954459887053,91.0144410768408,8.985558923159207,5.595385909400409
"Natchitoches Parish, Louisiana",37047.0,46798.0,8377.0,15728.0,973.0,3336.0,163000.0,22,69,22.61181742111372,94.174001556793,5.825998443206994,9.00477771479472
"Orleans Parish, Louisiana",376035.0,55339.0,82338.0,188830.0,14808.0,60434.0,296400.0,22,71,21.896366029757868,92.72827271923708,7.2717272807629225,16.0713763346497
"Ouachita Parish, Louisiana",158916.0,51241.0,36927.0,73153.0,4855.0,18310.0,183000.0,22,73,23.236804349467644,93.77627935596348,6.223720644036509,11.521810264542275
"Plaquemines Parish, Louisiana",23070.0,82874.0,3024.0,10687.0,481.0,2124.0,275800.0,22,75,13.107932379713914,95.69305157593124,4.306948424068768,9.206762028608582
"Pointe Coupee Parish, Louisiana",20438.0,59351.0,3598.0,9147.0,765.0,1584.0,174500.0,22,77,17.604462276152265,92.2820823244552,7.717917675544794,7.750269106566201
"Rapides Parish, Louisiana",128470.0,55946.0,23749.0,57609.0,2813.0,12117.0,179100.0,22,79,18.48602786642796,95.34441097613453,4.655589023865479,9.431773955008952
"Red River Parish, Louisiana",7529.0,44539.0,2121.0,2879.0,92.0,362.0,103200.0,22,81,28.171071855492098,96.9033995287782,3.096600471221811,4.808075441625713
"Richland Parish, Louisiana",19908.0,52960.0,4462.0,8333.0,700.0,1472.0,124500.0,22,83,22.413100261201528,92.25063655485442,7.749363445145577,7.394012457303596
"Sabine Parish, Louisiana",22085.0,52047.0,4930.0,8168.0,534.0,1528.0,129400.0,22,85,22.322843558976682,93.86347965984831,6.136520340151689,6.918723115236586
"St. Bernard Parish, Louisiana",44172.0,57638.0,9906.0,20031.0,1479.0,3282.0,192100.0,22,87,22.425971203477317,93.12412831241284,6.8758716875871695,7.430046183102418
"St. Charles Parish, Louisiana",51863.0,82172.0,5047.0,26298.0,1646.0,6937.0,256800.0,22,89,9.731407747334323,94.10964786716289,5.890352132837102,13.37562424078823
"St. Helena Parish, Louisiana",10849.0,50193.0,3218.0,4902.0,1044.0,711.0,106400.0,22,91,29.66171997419117,82.44197780020181,17.558022199798184,6.553599410083878
"St. James Parish, Louisiana",19797.0,64536.0,2057.0,9350.0,503.0,2075.0,197800.0,22,93,10.390463201495177,94.89495585100984,5.105044148990155,10.481386068596251
"St. John the Baptist Parish, Louisiana",41342.0,67418.0,5146.0,20131.0,1820.0,3298.0,184000.0,22,95,12.44739006337381,91.70880597694865,8.291194023051341,7.97735958589328
"St. Landry Parish, Louisiana",82128.0,45637.0,19321.0,32821.0,1834.0,4986.0,142900.0,22,97,23.52547243327489,94.70783436733517,5.292165632664839,6.071011104617183
"St. Martin Parish, Louisiana",51559.0,53394.0,8461.0,23814.0,1217.0,3870.0,151000.0,22,99,16.41032603425202,95.13802884423315,4.861971155766849,7.505964041195523
"St. Mary Parish, Louisiana",48455.0,51768.0,10553.0,20673.0,1123.0,2907.0,128000.0,22,101,21.77897017851615,94.84767847311433,5.152321526885667,5.999380868847385
"St. Tammany Parish, Louisiana",269331.0,79277.0,32413.0,132000.0,6352.0,43862.0,272200.0,22,103,12.03463396341305,95.40881230484561,4.591187695154389,16.28553712717808
"Tangipahoa Parish, Louisiana",135218.0,57256.0,25465.0,61655.0,3279.0,12994.0,204600.0,22,105,18.83255187918768,94.95025718421782,5.049742815782179,9.609667351979766
"Tensas Parish, Louisiana",3992.0,36074.0,1255.0,1382.0,184.0,216.0,80300.0,22,107,31.437875751503007,88.25031928480205,11.749680715197956,5.410821643286573
"Terrebonne Parish, Louisiana",107362.0,64819.0,17391.0,48599.0,2302.0,8274.0,189100.0,22,109,16.19846873195358,95.47749553053968,4.5225044694603245,7.706637357724334
"Union Parish, Louisiana",20914.0,45743.0,5806.0,8212.0,474.0,1764.0,115400.0,22,111,27.761308214593093,94.54294266635966,5.457057333640341,8.434541455484364
"Vermilion Parish, Louisiana",57031.0,57537.0,10823.0,25074.0,1298.0,4857.0,159700.0,22,113,18.97739825708825,95.07811315031094,4.921886849689064,8.51642089389981
"Vernon Parish, Louisiana",47764.0,58281.0,8409.0,16881.0,1042.0,4194.0,143500.0,22,115,17.605309438070513,94.18624114266585,5.813758857334152,8.780671635541411
"Washington Parish, Louisiana",45238.0,42776.0,10493.0,18068.0,1954.0,2632.0,139400.0,22,117,23.1951014633715,90.24073519128957,9.75926480871042,5.81811751182634
"Webster Parish, Louisiana",36189.0,37396.0,9462.0,13523.0,737.0,2218.0,105600.0,22,119,26.14606648429081,94.83169705469847,5.1683029453015426,6.1289342065268455
"West Baton Rouge Parish, Louisiana",27666.0,87320.0,4298.0,13853.0,912.0,3330.0,225900.0,22,121,15.535314103954311,93.82323061293599,6.176769387064002,12.036434612882237
"West Carroll Parish, Louisiana",9622.0,48514.0,1473.0,3897.0,150.0,586.0,97600.0,22,123,15.308667636665973,96.29355077835434,3.7064492216456637,6.0902099355643315
"West Feliciana Parish, Louisiana",15381.0,74277.0,1328.0,5892.0,351.0,1719.0,263200.0,22,125,8.634028996814251,94.37770302739068,5.622296972609322,11.17612638970158
"Winn Parish, Louisiana",13506.0,46368.0,2625.0,5077.0,216.0,1138.0,102600.0,22,127,19.43580630830742,95.91913848479123,4.080861515208766,8.425884791944322
"Androscoggin County, Maine",112323.0,67298.0,14060.0,58666.0,2493.0,12348.0,232000.0,23,1,12.517471933620005,95.92373976029694,4.0762602397030685,10.993296119227585
"Aroostook County, Maine",67227.0,54254.0,9423.0,30411.0,1629.0,7765.0,131700.0,23,3,14.0166897228792,94.91573033707866,5.084269662921349,11.550418730569563
"Cumberland County, Maine",305940.0,92983.0,20956.0,174247.0,5566.0,70012.0,411400.0,23,5,6.849709093286266,96.90456196159344,3.095438038406567,22.884225665163104
"Franklin County, Maine",30145.0,58522.0,3403.0,14907.0,792.0,4289.0,176700.0,23,7,11.288770940454471,94.9550926810625,5.044907318937511,14.227898490628629
"Hancock County, Maine",56084.0,69630.0,5591.0,29051.0,1079.0,10506.0,278400.0,23,9,9.968975108765424,96.41885164288085,3.58114835711915,18.73261536267028
"Kennebec County, Maine",125614.0,65062.0,14969.0,63306.0,2566.0,17349.0,219900.0,23,11,11.916665339850653,96.10456643186787,3.8954335681321353,13.81135860652475
"Knox County, Maine",40860.0,71903.0,3424.0,20238.0,787.0,7721.0,290800.0,23,13,8.379833578071464,96.25683709869205,3.743162901307967,18.896231032794912
"Lincoln County, Maine",35840.0,72026.0,2985.0,17394.0,607.0,6676.0,306200.0,23,15,8.328683035714286,96.62796511304927,3.3720348869507246,18.627232142857142
"Oxford County, Maine",58728.0,57933.0,8187.0,28145.0,1339.0,6574.0,192300.0,23,17,13.940539436044135,95.45855379188713,4.541446208112874,11.193979021931618
"Penobscot County, Maine",153571.0,63248.0,19846.0,77748.0,3175.0,20953.0,193800.0,23,19,12.923012808407838,96.07651718300112,3.923482816998875,13.6438520293545
"Piscataquis County, Maine",17125.0,55234.0,2761.0,7661.0,314.0,2109.0,153300.0,23,21,16.122627737226278,96.06269592476488,3.93730407523511,12.315328467153284
